"MonitoringLocationIdentifier","OrganizationIdentifier.x","MonitoringLocationName","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","OrganizationIdentifier.y","ActivityStartDate","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","TotalN","Year","Month","Date"
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2013-04-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.87,"mg/l","",NA,"",0.87,2013,4,2013-04-01
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2014-06-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.92,"mg/l","Long Term Method Detection Level",0.05,"mg/l",0.92,2014,6,2014-06-09
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2002-01-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.6,"mg/l","",NA,"",2.6,2002,1,2002-01-23
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2012-03-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.86,"mg/l","",NA,"",0.86,2012,3,2012-03-14
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1994-08-04","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.78,"mg/l","",NA,"",0.78,1994,8,1994-08-04
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2003-02-20","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.53,"mg/l","",NA,"",0.53,2003,2,2003-02-20
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2006-06-06","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.95,"mg/l","",NA,"",0.95,2006,6,2006-06-06
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2014-06-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","Long Term Method Detection Level",0.05,"mg/l",1,2014,6,2014-06-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2009-08-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.5,"mg/l","",NA,"",0.5,2009,8,2009-08-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2006-12-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2006,12,2006-12-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2011-07-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2011,7,2011-07-12
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1989-02-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",5.3,"mg/l NO3","",NA,"",1.19727,1989,2,1989-02-28
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1989-08-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.3,"mg/l","",NA,"",1.3,1989,8,1989-08-23
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2001-02-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,2001,2,2001-02-22
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-11-18","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.55,"mg/l",0.275,1993,11,1993-11-18
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1998-06-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.29,"mg/l",0.145,1998,6,1998-06-11
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2002-02-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.81,"mg/l","",NA,"",0.81,2002,2,2002-02-13
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2012-02-02","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.87,"mg/l","",NA,"",0.87,2012,2,2012-02-02
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1999-06-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.95,"mg/l","",NA,"",0.95,1999,6,1999-06-24
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-12-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,1993,12,1993-12-15
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2013-03-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2013,3,2013-03-11
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2016-06-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2016,6,2016-06-01
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2004-12-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.88,"mg/l","",NA,"",0.88,2004,12,2004-12-09
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2002-12-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,2002,12,2002-12-16
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1999-12-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.98,"mg/l","",NA,"",0.98,1999,12,1999-12-09
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1999-10-20","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.1,"mg/l","",NA,"",2.1,1999,10,1999-10-20
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-04-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.82,"mg/l","",NA,"",0.82,1993,4,1993-04-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-07-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.98,"mg/l","",NA,"",0.98,1993,7,1993-07-13
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2003-10-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.53,"mg/l","",NA,"",0.53,2003,10,2003-10-27
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2011-04-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.94,"mg/l","",NA,"",0.94,2011,4,2011-04-18
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-08-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,1991,8,1991-08-28
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-08-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",4.8,"mg/l NO3","",NA,"",1.08432,1991,8,1991-08-28
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2016-02-04","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,2016,2,2016-02-04
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1992-11-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.4,"mg/l","",NA,"",1.4,1992,11,1992-11-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1999-09-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.7,"mg/l","",NA,"",2.7,1999,9,1999-09-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-02-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.3,"mg/l","",NA,"",2.3,1993,2,1993-02-03
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1994-03-16","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.83,"mg/l",0.415,1994,3,1994-03-16
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2008-12-10","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2008,12,2008-12-10
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2012-12-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.54,"mg/l","",NA,"",0.54,2012,12,2012-12-18
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1997-01-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.91,"mg/l",0.455,1997,1,1997-01-23
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-01-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,1991,1,1991-01-15
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-01-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",5.3,"mg/l NO3","",NA,"",1.19727,1991,1,1991-01-15
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1988-11-21","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",5.3,"mg/l NO3","",NA,"",1.19727,1988,11,1988-11-21
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1992-01-13","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.3,"mg/l",0.65,1992,1,1992-01-13
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2006-08-02","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2006,8,2006-08-02
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2006-04-04","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.58,"mg/l","",NA,"",0.58,2006,4,2006-04-04
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2016-12-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.71,"mg/l","",NA,"",0.71,2016,12,2016-12-07
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1988-12-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,1988,12,1988-12-16
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1989-12-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.5,"mg/l","",NA,"",1.5,1989,12,1989-12-12
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2009-10-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.24,"mg/l","",NA,"",0.24,2009,10,2009-10-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1989-07-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",6.6,"mg/l NO3","",NA,"",1.49094,1989,7,1989-07-24
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1989-02-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,1989,2,1989-02-28
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2010-10-07","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.53,"mg/l","",NA,"",0.53,2010,10,2010-10-07
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-06-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",3.4,"mg/l","",NA,"",3.4,1991,6,1991-06-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1992-10-08","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,1992,10,1992-10-08
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-10-25","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",8,"mg/l NO3","",NA,"",1.8072,1990,10,1990-10-25
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2001-10-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.34,"mg/l","",NA,"",0.34,2001,10,2001-10-11
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1994-02-22","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,1994,2,1994-02-22
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-05-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.4,"mg/l","",NA,"",1.4,1993,5,1993-05-13
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2004-08-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2004,8,2004-08-17
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2005-08-10","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.71,"mg/l","",NA,"",0.71,2005,8,2005-08-10
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2005-06-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.82,"mg/l","",NA,"",0.82,2005,6,2005-06-16
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2013-08-08","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2013,8,2013-08-08
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2009-12-08","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2009,12,2009-12-08
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1999-02-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.55,"mg/l","",NA,"",0.55,1999,2,1999-02-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2010-12-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.25,"mg/l","",NA,"",0.25,2010,12,2010-12-03
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-09-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.1,"mg/l NO3","",NA,"",0.47439,1991,9,1991-09-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1997-10-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.72,"mg/l","",NA,"",0.72,1997,10,1997-10-23
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-05-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.7,"mg/l","",NA,"",2.7,1990,5,1990-05-29
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-05-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",12,"mg/l NO3","",NA,"",2.7108,1990,5,1990-05-29
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-01-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.92,"mg/l","",NA,"",0.92,1993,1,1993-01-11
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2016-04-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.75,"mg/l","",NA,"",0.75,2016,4,2016-04-12
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1992-05-06","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",4.8,"mg/l NO3",0.54216,1992,5,1992-05-06
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2002-08-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2002,8,2002-08-13
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2002-04-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.91,"mg/l","",NA,"",0.91,2002,4,2002-04-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-02-26","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,1991,2,1991-02-26
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-06-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.5,"mg/l","",NA,"",1.5,1990,6,1990-06-14
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-06-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",6.6,"mg/l NO3","",NA,"",1.49094,1990,6,1990-06-14
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-09-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.76,"mg/l","",NA,"",0.76,1993,9,1993-09-27
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2004-02-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.76,"mg/l","",NA,"",0.76,2004,2,2004-02-24
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2004-06-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.85,"mg/l","",NA,"",0.85,2004,6,2004-06-22
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1998-03-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,1998,3,1998-03-05
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-12-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,1990,12,1990-12-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1990-12-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",4.9,"mg/l NO3","",NA,"",1.10691,1990,12,1990-12-19
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","2000-10-24","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.83,"mg/l","",NA,"",0.83,2000,10,2000-10-24
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1998-06-30","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,1998,6,1998-06-30
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-05-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2.4,"mg/l","",NA,"",2.4,1991,5,1991-05-29
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1991-05-29","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",11,"mg/l NO3","",NA,"",2.4849,1991,5,1991-05-29
"USGS-02096846","USGS-NC","CANE CREEK NEAR ORANGE GROVE, NC",7.54,"sq mi",35.9872222,-79.2061111,"USGS-NC","1993-06-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,1993,6,1993-06-23
